Time,H3LIS_X,H3LIS_Y,H3LIS_Z,MPU6050_Accel_X,MPU6050_Accel_Y,MPU6050_Accel_Z,MPU6050_Gyro_X,MPU6050_Gyro_Y,MPU6050_Gyro_Z,Pressure,Altitude,Temperature,Vertical_Speed,GPS_Latitude,GPS_Longitude,GPS_Speed,GPS_Course,Phase,CPU_Temp,CPU_Usage,Memory_Usage,Disk_Usage
0.00047707557678222656,-1.7407442331314087,-0.09592767804861069,18.600074768066406,0.6847416758537292,0.4572925269603729,8.343792915344238,-0.027445634827017784,-0.008926493115723133,0.01665390469133854,1012.7266235351562,4.358396530151367,24.41594886779785,8930.3564453125,0.0,0.0,0.0,0.0,0.0,42.93199920654297,22.0,37.0,20.100000381469727
0.03394269943237305,-1.2619038820266724,-2.9689695835113525,14.7693510055542,0.6560112833976746,0.45250412821769714,8.458714485168457,-0.026646248996257782,-0.0038637060206383467,0.017719754949212074,1012.7835083007812,3.8843536376953125,24.43446159362793,-7.082484722137451,0.0,0.0,0.0,0.0,0.0,42.93199920654297,35.70000076293945,37.0,20.100000381469727
0.06740522384643555,-3.177265167236328,-2.011289119720459,4.234863758087158,0.727837324142456,0.4213795065879822,8.487444877624512,-0.026246555149555206,-0.002931087277829647,0.015721285715699196,1012.7948608398438,3.7899537086486816,24.443716049194336,-3.301417827606201,0.0,0.0,0.0,0.0,0.0,42.93199920654297,33.29999923706055,37.0,20.100000381469727
0.10084033012390137,-0.3042232096195221,0.38291266560554504,10.45978832244873,0.7134720683097839,0.4118026793003082,8.441954612731934,-0.02704594098031521,-0.004796324763447046,0.01678713597357273,1012.8404541015625,3.4103329181671143,24.452972412109375,-4.490647792816162,0.0,0.0,0.0,0.0,0.0,42.93199920654297,25.0,37.0,20.100000381469727
0.13428163528442383,1.611138105392456,-0.5747680068016052,13.811670303344727,0.6775590777397156,0.447715699672699,8.391676902770996,-0.029044410213828087,-0.0038637060206383467,0.01745329238474369,1012.7376708984375,4.266078948974609,24.462228775024414,2.4241185188293457,0.0,0.0,0.0,0.0,0.0,42.93199920654297,35.70000076293945,37.0,20.100000381469727
0.1678328514099121,-0.783063530921936,-0.5747680068016052,11.896308898925781,0.6799532771110535,0.395043283700943,8.418012619018555,-0.02864471636712551,-0.003197549842298031,0.01598774828016758,1012.8060913085938,3.6964211463928223,24.48073959350586,-1.2189463376998901,0.0,0.0,0.0,0.0,0.0,43.470001220703125,23.100000381469727,38.79999923706055,20.100000381469727
0.20126557350158691,0.6534574627876282,0.38291266560554504,22.430795669555664,0.6751648783683777,0.447715699672699,8.374917030334473,-0.026912709698081017,-0.00559571199119091,0.018519142642617226,1012.8060913085938,3.6964211463928223,24.48073959350586,-0.873886227607727,0.0,0.0,0.0,0.0,0.0,43.470001220703125,27.299999237060547,38.79999923706055,20.100000381469727
0.23473072052001953,-1.7407442331314087,-2.9689695835113525,6.62906551361084,0.7015010714530945,0.507570743560791,8.35576343536377,-0.026912709698081017,-0.0022649310994893312,0.017053598538041115,1012.794677734375,3.7916553020477295,24.476112365722656,-0.2990121841430664,0.0,0.0,0.0,0.0,0.0,42.93199920654297,35.70000076293945,38.79999923706055,20.100000381469727
0.26816630363464355,2.0899784564971924,-2.011289119720459,8.544426918029785,0.6775590777397156,0.5243301391601562,8.441954612731934,-0.029044410213828087,-0.005862174555659294,0.015454824082553387,1012.7261962890625,4.361766338348389,24.48073959350586,1.6618677377700806,0.0,0.0,0.0,0.0,0.0,42.93199920654297,23.100000381469727,38.79999923706055,20.100000381469727
0.30159854888916016,-1.2619038820266724,1.3405933380126953,8.544426918029785,0.6775590777397156,0.49799394607543945,8.391676902770996,-0.029577335342764854,-0.0038637060206383467,0.01252373680472374,1012.7718505859375,3.981688976287842,24.48073959350586,0.19270171225070953,0.0,0.0,0.0,0.0,0.0,43.470001220703125,35.70000076293945,38.79999923706055,20.100000381469727
0.3350348472595215,2.5688188076019287,-2.9689695835113525,8.544426918029785,0.689530074596405,0.45489832758903503,8.475473403930664,-0.028245022520422935,-0.003197549842298031,0.01878560520708561,1012.8402099609375,3.4120352268218994,24.485366821289062,-2.8302602767944336,0.0,0.0,0.0,0.0,0.0,43.470001220703125,30.799999237060547,38.79999923706055,20.100000381469727
0.3684680461883545,-1.2619038820266724,5.650156497955322,7.5867462158203125,0.6991068720817566,0.48123452067375183,8.413224220275879,-0.030509954318404198,-0.00559571199119091,0.015854516997933388,1012.7946166992188,3.792099952697754,24.4946231842041,-0.2759438753128052,0.0,0.0,0.0,0.0,0.0,42.93199920654297,23.100000381469727,38.79999923706055,20.100000381469727
0.401900053024292,-3.6561055183410645,-5.842011451721191,5.671384811401367,0.7206547260284424,0.5027823448181152,8.418012619018555,-0.026113323867321014,0.0002664624771568924,0.017186829820275307,1012.7717895507812,3.982137441635132,24.485366821289062,0.5748330950737,0.0,0.0,0.0,0.0,0.0,42.93199920654297,37.5,38.79999923706055,20.100000381469727
0.4353334903717041,-1.7407442331314087,-0.09592767804861069,5.192544460296631,0.711077868938446,0.5171475410461426,8.434772491455078,-0.026779480278491974,-0.002931087277829647,0.019851455464959145,1012.8516235351562,3.317241668701172,24.4946231842041,-0.2784413993358612,0.0,0.0,0.0,0.0,0.0,42.93199920654297,30.799999237060547,38.79999923706055,20.100000381469727
0.4687657356262207,-1.2619038820266724,0.38291266560554504,6.1502251625061035,0.7182605266571045,0.447715699672699,8.384493827819824,-0.02931087277829647,-0.0010658499086275697,0.014655436389148235,1012.7946166992188,3.792099952697754,24.4899959564209,-1.4177299737930298,0.0,0.0,0.0,0.0,0.0,42.93199920654297,30.0,38.79999923706055,20.100000381469727
0.5133090019226074,-0.783063530921936,-0.5747680068016052,12.375149726867676,0.7398083209991455,0.4429273009300232,8.458714485168457,-0.026379786431789398,-0.004263399634510279,0.016387442126870155,1012.7946166992188,3.792099952697754,24.485366821289062,0.21480895578861237,0.0,0.0,0.0,0.0,0.0,42.93199920654297,25.0,38.79999923706055,20.100000381469727
